GAME_ID,PLAYER_NAME,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,SHOT_MADE
0021400289,Stephen Curry,Golden State Warriors,1,4,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,FALSE
0021400289,Stephen Curry,Golden State Warriors,1,2,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,FALSE
0021400289,Stephen Curry,Golden State Warriors,2,6,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,TRUE
0021400289,Stephen Curry,Golden State Warriors,3,10,41,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400289,Stephen Curry,Golden State Warriors,3,8,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,FALSE
0021400289,Stephen Curry,Golden State Warriors,3,7,6,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,FALSE
0021400289,Stephen Curry,Golden State Warriors,3,5,53,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,TRUE
0021400289,Stephen Curry,Golden State Warriors,3,2,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,TRUE
0021400289,Stephen Curry,Golden State Warriors,3,2,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,FALSE
0021400289,Stephen Curry,Golden State Warriors,3,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,FALSE
0021400289,Stephen Curry,Golden State Warriors,4,4,49,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,FALSE
0021400289,Stephen Curry,Golden State Warriors,4,2,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,FALSE
0021400305,Stephen Curry,Golden State Warriors,1,10,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,TRUE
0021400305,Stephen Curry,Golden State Warriors,1,9,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,FALSE
